timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 11:13:52.255, [N/A], [N/A], 237 MiB, 81920 MiB, 93.62 W
2026/08/03 11:13:52.277, [N/A], [N/A], 203 MiB, 81920 MiB, 90.64 W
2026/08/03 11:13:52.279, [N/A], [N/A], 203 MiB, 81920 MiB, 92.63 W
2026/08/03 11:13:52.285, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 11:13:52.287, 94 %, 82 %, 15821 MiB, 81920 MiB, 290.02 W
2026/08/03 11:14:22.288, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 11:14:22.322, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 11:14:22.341, [N/A], [N/A], 203 MiB, 81920 MiB, 90.43 W
2026/08/03 11:14:22.343, [N/A], [N/A], 203 MiB, 81920 MiB, 92.63 W
2026/08/03 11:14:22.347, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 11:14:22.350, 81 %, 62 %, 15821 MiB, 81920 MiB, 299.71 W
