timestamp, index, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/03 22:36:15.136, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.94 W
2026/08/03 22:36:15.139, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 94 %, 14663 MiB, 81920 MiB, 287.29 W
2026/08/03 22:36:45.140, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.34 W
2026/08/03 22:36:45.205, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:36:45.209, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:36:45.213, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:36:45.216, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 22:36:45.218, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 95 %, 14663 MiB, 81920 MiB, 294.31 W
2026/08/03 22:37:15.219, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.24 W
2026/08/03 22:37:15.250, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:37:15.257, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:37:15.261, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:37:15.267, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:37:15.269, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 305.54 W
2026/08/03 22:37:45.271, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.05 W
2026/08/03 22:37:45.336, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:37:45.402, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:37:45.406, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:37:45.411, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.19 W
2026/08/03 22:37:45.415, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 96 %, 14663 MiB, 81920 MiB, 272.36 W
2026/08/03 22:38:15.416, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.28 W
2026/08/03 22:38:15.481, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.45 W
2026/08/03 22:38:15.548, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:38:15.580, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:38:15.587, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.00 W
2026/08/03 22:38:15.589, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 95 %, 14663 MiB, 81920 MiB, 306.19 W
2026/08/03 22:38:45.590, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.98 W
2026/08/03 22:38:45.619, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:38:45.623, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:38:45.627, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:38:45.631, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.14 W
2026/08/03 22:38:45.634, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 90 %, 69 %, 14663 MiB, 81920 MiB, 307.75 W
2026/08/03 22:39:15.635, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.27 W
2026/08/03 22:39:15.638, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.48 W
2026/08/03 22:39:15.690, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:39:15.713, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:39:15.717, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.78 W
2026/08/03 22:39:15.720, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 306.77 W
2026/08/03 22:39:45.720, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.08 W
2026/08/03 22:39:45.755, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:39:45.759, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 22:39:45.763, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:39:45.767, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.33 W
2026/08/03 22:39:45.770, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 96 %, 14663 MiB, 81920 MiB, 282.79 W
2026/08/03 22:40:15.771, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.06 W
2026/08/03 22:40:15.774, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.59 W
2026/08/03 22:40:15.817, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:40:15.821, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:40:15.825, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.75 W
2026/08/03 22:40:15.828, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 88 %, 14663 MiB, 81920 MiB, 301.24 W
2026/08/03 22:40:45.828, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 22:40:45.857, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:40:45.861, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:40:45.865, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:40:45.868, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:40:45.871, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 77 %, 14663 MiB, 81920 MiB, 308.74 W
2026/08/03 22:41:15.872, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.31 W
2026/08/03 22:41:15.875, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.71 W
2026/08/03 22:41:15.920, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:41:15.924, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:41:15.928, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.16 W
2026/08/03 22:41:15.930, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 346.44 W
2026/08/03 22:41:45.931, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 22:41:45.934, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 22:41:45.981, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:41:45.986, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:41:45.991, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.43 W
2026/08/03 22:41:45.995, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 94 %, 14663 MiB, 81920 MiB, 289.05 W
2026/08/03 22:42:15.996, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 22:42:16.015, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.79 W
2026/08/03 22:42:16.018, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.58 W
2026/08/03 22:42:16.024, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.51 W
2026/08/03 22:42:16.029, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.54 W
2026/08/03 22:42:16.032, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 92 %, 71 %, 14663 MiB, 81920 MiB, 309.30 W
2026/08/03 22:42:46.033, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.17 W
2026/08/03 22:42:46.036, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.86 W
2026/08/03 22:42:46.088, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:42:46.090, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:42:46.092, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.10 W
2026/08/03 22:42:46.094, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 301.63 W
2026/08/03 22:43:16.095, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.14 W
2026/08/03 22:43:16.098, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:43:16.101, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.37 W
2026/08/03 22:43:16.105, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:43:16.108, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.97 W
2026/08/03 22:43:16.111, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 90 %, 78 %, 14663 MiB, 81920 MiB, 302.88 W
2026/08/03 22:43:46.111, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 22:43:46.114, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:43:46.178, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:43:46.180, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:43:46.229, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.85 W
2026/08/03 22:43:46.244, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 95 %, 14663 MiB, 81920 MiB, 299.48 W
2026/08/03 22:44:16.245, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.28 W
2026/08/03 22:44:16.247, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:44:16.249, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:44:16.252, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.79 W
2026/08/03 22:44:16.254, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.95 W
2026/08/03 22:44:16.256, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 93 %, 73 %, 14663 MiB, 81920 MiB, 305.99 W
2026/08/03 22:44:46.257, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.26 W
2026/08/03 22:44:46.313, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:44:46.315, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 91.85 W
2026/08/03 22:44:46.318, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:44:46.321, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 22:44:46.323, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 301.14 W
2026/08/03 22:45:16.324, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.39 W
2026/08/03 22:45:16.326, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:45:16.328, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:45:16.331, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:45:16.333, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.90 W
2026/08/03 22:45:16.337, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 96 %, 14663 MiB, 81920 MiB, 276.74 W
2026/08/03 22:45:46.338, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 22:45:46.361, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:45:46.365, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:45:46.369, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:45:46.373, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:45:46.377, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 96 %, 14663 MiB, 81920 MiB, 305.89 W
2026/08/03 22:46:16.378, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.08 W
2026/08/03 22:46:16.381, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.83 W
2026/08/03 22:46:16.444, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.67 W
2026/08/03 22:46:16.450, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:46:16.455, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.07 W
2026/08/03 22:46:16.459, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 309.39 W
2026/08/03 22:46:46.460, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.13 W
2026/08/03 22:46:46.540, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:46:46.546, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:46:46.552, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:46:46.556, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.68 W
2026/08/03 22:46:46.559, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 77 %, 14663 MiB, 81920 MiB, 314.84 W
2026/08/03 22:47:16.560, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 96.18 W
2026/08/03 22:47:16.594, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.60 W
2026/08/03 22:47:16.600, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:47:16.604, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:47:16.609, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.65 W
2026/08/03 22:47:16.611, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 95 %, 88 %, 14663 MiB, 81920 MiB, 272.24 W
2026/08/03 22:47:46.612, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.02 W
2026/08/03 22:47:46.615, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:47:46.658, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:47:46.666, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:47:46.673, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.33 W
2026/08/03 22:47:46.676, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 97 %, 81 %, 14663 MiB, 81920 MiB, 303.95 W
2026/08/03 22:48:16.677, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.07 W
2026/08/03 22:48:16.742, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 22:48:16.747, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.57 W
2026/08/03 22:48:16.753, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.70 W
2026/08/03 22:48:16.761, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.26 W
2026/08/03 22:48:16.765, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 77 %, 14663 MiB, 81920 MiB, 307.64 W
2026/08/03 22:48:46.766, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.29 W
2026/08/03 22:48:46.838, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
2026/08/03 22:48:46.840, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.56 W
2026/08/03 22:48:46.844, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:48:46.846, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.89 W
2026/08/03 22:48:46.848, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 76 %, 14663 MiB, 81920 MiB, 286.01 W
2026/08/03 22:49:16.849, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 22:49:16.868, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.57 W
2026/08/03 22:49:16.871, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:49:16.876, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:49:16.880, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.55 W
2026/08/03 22:49:16.883, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 100 %, 95 %, 14663 MiB, 81920 MiB, 298.89 W
2026/08/03 22:49:46.885, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.19 W
2026/08/03 22:49:46.949, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.77 W
2026/08/03 22:49:46.954, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.47 W
2026/08/03 22:49:46.958, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.60 W
2026/08/03 22:49:46.965, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.78 W
2026/08/03 22:49:46.967, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 77 %, 14663 MiB, 81920 MiB, 309.22 W
2026/08/03 22:50:16.968, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.20 W
2026/08/03 22:50:17.000, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.64 W
2026/08/03 22:50:17.006, 2, GPU-fe770418-3e4e-3198-fd1c-b43c11470fef, [N/A], [N/A], 203 MiB, 81920 MiB, 90.48 W
2026/08/03 22:50:17.011, 3, GPU-db2bd0fd-027a-b679-5d80-da7106ab041d, [N/A], [N/A], 203 MiB, 81920 MiB, 92.50 W
2026/08/03 22:50:17.015, 4, GPU-d79e9d76-a681-1a07-4d4a-5ea114648c2d, [N/A], [N/A], 203 MiB, 81920 MiB, 91.43 W
2026/08/03 22:50:17.018, 5, GPU-c8208803-a2a5-29e1-325e-891ca9c71b16, 89 %, 77 %, 14663 MiB, 81920 MiB, 345.79 W
2026/08/03 22:50:47.019, 0, GPU-59139ac1-ee67-a3cc-2157-11d15aa76d58, [N/A], [N/A], 237 MiB, 81920 MiB, 95.19 W
2026/08/03 22:50:47.037, 1, GPU-40edd858-d869-a3c8-6d68-62e85f3e315b, [N/A], [N/A], 237 MiB, 81920 MiB, 93.67 W
